dept,base,txt_path,meta_path,xml_path,txt_size,core_all,core_lead,climate_all,climate_lead,procedural,meta_hits,raw,score,score_norm,pct,tier
hud,01_08_2015_2015-00109,E:\2026_capstone\policy_data\hud_data\raw_text\01_08_2015_2015-00109.txt,E:\2026_capstone\policy_data\hud_data\meta\01_08_2015_2015-00109.json,E:\2026_capstone\policy_data\hud_data\xml\01_08_2015_2015-00109.xml,31448,2,0,13,0,0,0,4.302273387984764,0.8075379608587927,0.010565777843433098,0.20588235294117646,Tier3_drop
doi,05_27_2014_2014-12149,E:\2026_capstone\policy_data\doi_data\raw_text\05_27_2014_2014-12149.txt,E:\2026_capstone\policy_data\doi_data\meta\05_27_2014_2014-12149.json,E:\2026_capstone\policy_data\doi_data\xml\05_27_2014_2014-12149.xml,20442,7,0,0,0,0,0,4.254473677498582,0.8050494696270546,0.0027905979965740547,0.05392156862745098,Tier3_drop
usda,06_25_2003_03-15627,E:\2026_capstone\policy_data\usda_data\raw_text\06_25_2003_03-15627.txt,E:\2026_capstone\policy_data\usda_data\meta\06_25_2003_03-15627.json,E:\2026_capstone\policy_data\usda_data\xml\06_25_2003_03-15627.xml,229702,6,0,4,0,0,0,4.2150241796534935,0.8029773895208882,0.006317605212873142,0.35687732342007433,Tier3_drop
usda,04_14_2010_2010-8308,E:\2026_capstone\policy_data\usda_data\raw_text\04_14_2010_2010-8308.txt,E:\2026_capstone\policy_data\usda_data\meta\04_14_2010_2010-8308.json,E:\2026_capstone\policy_data\usda_data\xml\04_14_2010_2010-8308.xml,60737,6,0,3,0,0,0,4.19542901911358,0.8019419953537513,0.0062844800841739675,0.35315985130111527,Tier3_drop
usda,06_06_2024_2024-12400,E:\2026_capstone\policy_data\usda_data\raw_text\06_06_2024_2024-12400.txt,E:\2026_capstone\policy_data\usda_data\meta\06_06_2024_2024-12400.json,E:\2026_capstone\policy_data\usda_data\xml\06_06_2024_2024-12400.xml,66471,6,0,3,0,0,0,4.1804883123120815,0.8011497897608661,0.006259223193083529,0.34944237918215615,Tier3_drop
doe,03_29_2024_2024-06101,E:\2026_capstone\policy_data\doe_data\raw_text\03_29_2024_2024-06101.txt,E:\2026_capstone\policy_data\doe_data\meta\03_29_2024_2024-06101.json,E:\2026_capstone\policy_data\doe_data\xml\03_29_2024_2024-06101.xml,153180,7,0,1,0,0,0,4.164972050210735,0.800324547171612,0.018269466105107417,0.2900763358778626,Tier3_drop
doe,01_10_2017_2017-00025,E:\2026_capstone\policy_data\doe_data\raw_text\01_10_2017_2017-00025.txt,E:\2026_capstone\policy_data\doe_data\meta\01_10_2017_2017-00025.json,E:\2026_capstone\policy_data\doe_data\xml\01_10_2017_2017-00025.xml,86839,6,0,3,0,0,0,4.138616487057034,0.7989169239564099,0.01815385859035994,0.2862595419847328,Tier3_drop
usda,03_02_2004_04-4524,E:\2026_capstone\policy_data\usda_data\raw_text\03_02_2004_04-4524.txt,E:\2026_capstone\policy_data\usda_data\meta\03_02_2004_04-4524.json,E:\2026_capstone\policy_data\usda_data\xml\03_02_2004_04-4524.xml,22981,6,0,2,0,0,0,4.114133423348401,0.7976026679376722,0.00614705191322776,0.34572490706319703,Tier3_drop
doe,07_25_2018_2018-15903,E:\2026_capstone\policy_data\doe_data\raw_text\07_25_2018_2018-15903.txt,E:\2026_capstone\policy_data\doe_data\meta\07_25_2018_2018-15903.json,E:\2026_capstone\policy_data\doe_data\xml\07_25_2018_2018-15903.xml,109904,6,0,3,0,0,0,4.102422458164678,0.79697175839799,0.01799509507980464,0.2824427480916031,Tier3_drop
doi,09_05_2023_2023-19055,E:\2026_capstone\policy_data\doi_data\raw_text\09_05_2023_2023-19055.txt,E:\2026_capstone\policy_data\doi_data\meta\09_05_2023_2023-19055.json,E:\2026_capstone\policy_data\doi_data\xml\09_05_2023_2023-19055.xml,24666,8,0,2,0,1,0,4.10203910606649,0.7969510811633732,0.0026178456331571,0.051470588235294115,Tier3_drop
epa,05_06_2015_2015-10486,E:\2026_capstone\policy_data\epa_data\raw_text\05_06_2015_2015-10486.txt,E:\2026_capstone\policy_data\epa_data\meta\05_06_2015_2015-10486.json,E:\2026_capstone\policy_data\epa_data\xml\05_06_2015_2015-10486.xml,24908,6,0,2,0,0,0,4.1006629093000395,0.7968768389723324,0.0028967433055947333,0.04929577464788732,Tier3_drop
doi,06_30_2021_2021-13994,E:\2026_capstone\policy_data\doi_data\raw_text\06_30_2021_2021-13994.txt,E:\2026_capstone\policy_data\doi_data\meta\06_30_2021_2021-13994.json,E:\2026_capstone\policy_data\doi_data\xml\06_30_2021_2021-13994.xml,27311,8,0,2,0,1,0,4.0856757856143915,0.7960670136219743,0.002599301268483838,0.049019607843137254,Tier3_drop
doi,08_31_2021_2021-18741,E:\2026_capstone\policy_data\doi_data\raw_text\08_31_2021_2021-18741.txt,E:\2026_capstone\policy_data\doi_data\meta\08_31_2021_2021-18741.json,E:\2026_capstone\policy_data\doi_data\xml\08_31_2021_2021-18741.xml,27684,8,0,2,0,1,0,4.083471027054394,0.7959476776493161,0.002596802640722267,0.04656862745098039,Tier3_drop
doi,11_01_2021_2021-23806,E:\2026_capstone\policy_data\doi_data\raw_text\11_01_2021_2021-23806.txt,E:\2026_capstone\policy_data\doi_data\meta\11_01_2021_2021-23806.json,E:\2026_capstone\policy_data\doi_data\xml\11_01_2021_2021-23806.xml,28159,8,0,2,0,1,0,4.080790682716251,0.7958025299296035,0.0025937650370157373,0.04411764705882353,Tier3_drop
doi,06_08_2022_2022-12308,E:\2026_capstone\policy_data\doi_data\raw_text\06_08_2022_2022-12308.txt,E:\2026_capstone\policy_data\doi_data\meta\06_08_2022_2022-12308.json,E:\2026_capstone\policy_data\doi_data\xml\06_08_2022_2022-12308.xml,30113,8,0,2,0,1,0,4.070117199466863,0.7952237713654592,0.002581668900031192,0.041666666666666664,Tier3_drop
usda,07_24_2024_2024-16173,E:\2026_capstone\policy_data\usda_data\raw_text\07_24_2024_2024-16173.txt,E:\2026_capstone\policy_data\usda_data\meta\07_24_2024_2024-16173.json,E:\2026_capstone\policy_data\usda_data\xml\07_24_2024_2024-16173.xml,36144,6,0,2,0,0,0,4.041289046863348,0.793654511348887,0.0060239103170584675,0.3420074349442379,Tier3_drop
fema,02_10_2021_2021-02752,E:\2026_capstone\policy_data\fema_data\raw_text\02_10_2021_2021-02752.txt,E:\2026_capstone\policy_data\fema_data\meta\02_10_2021_2021-02752.json,E:\2026_capstone\policy_data\fema_data\xml\02_10_2021_2021-02752.xml,8255,4,0,6,0,0,0,4.034492414022505,0.7932832430541031,0.014650500562876222,0.4112903225806452,Tier3_drop
doi,04_23_2020_2020-07571,E:\2026_capstone\policy_data\doi_data\raw_text\04_23_2020_2020-07571.txt,E:\2026_capstone\policy_data\doi_data\meta\04_23_2020_2020-07571.json,E:\2026_capstone\policy_data\doi_data\xml\04_23_2020_2020-07571.xml,81080,1,0,15,0,0,0,4.034016522494392,0.7932572288294232,0.002540756414042246,0.0392156862745098,Tier3_drop
epa,10_10_2017_2017-21797,E:\2026_capstone\policy_data\epa_data\raw_text\10_10_2017_2017-21797.txt,E:\2026_capstone\policy_data\epa_data\meta\10_10_2017_2017-21797.json,E:\2026_capstone\policy_data\epa_data\xml\10_10_2017_2017-21797.xml,39485,6,0,2,0,0,0,4.027537013913258,0.7929027909077783,0.0027815179317423502,0.04225352112676056,Tier3_drop
usda,12_11_2023_2023-27095,E:\2026_capstone\policy_data\usda_data\raw_text\12_11_2023_2023-27095.txt,E:\2026_capstone\policy_data\usda_data\meta\12_11_2023_2023-27095.json,E:\2026_capstone\policy_data\usda_data\xml\12_11_2023_2023-27095.xml,42680,6,0,2,0,0,0,4.015522529280082,0.7922443948214754,0.005980352663660493,0.3382899628252788,Tier3_drop
usda,08_08_1996_96-20195,E:\2026_capstone\policy_data\usda_data\raw_text\08_08_1996_96-20195.txt,E:\2026_capstone\policy_data\usda_data\meta\08_08_1996_96-20195.json,,48431,4,0,7,0,0,0,3.996390137652648,0.7911927510807596,0.005948009834231214,0.3345724907063197,Tier3_drop
usda,03_21_2001_01-6935,E:\2026_capstone\policy_data\usda_data\raw_text\03_21_2001_01-6935.txt,E:\2026_capstone\policy_data\usda_data\meta\03_21_2001_01-6935.json,E:\2026_capstone\policy_data\usda_data\xml\03_21_2001_01-6935.xml,4476,2,0,10,3,1,0,3.983944595200498,0.7905065604630273,0.005926970956054188,0.3308550185873606,Tier3_drop
fema,10_26_2016_2016-25896,E:\2026_capstone\policy_data\fema_data\raw_text\10_26_2016_2016-25896.txt,E:\2026_capstone\policy_data\fema_data\meta\10_26_2016_2016-25896.json,E:\2026_capstone\policy_data\fema_data\xml\10_26_2016_2016-25896.xml,6211,2,0,7,2,0,0,3.9804808644344716,0.7903152915358076,0.01447165537961671,0.4032258064516129,Tier3_drop
usda,06_26_2003_03-16161,E:\2026_capstone\policy_data\usda_data\raw_text\06_26_2003_03-16161.txt,E:\2026_capstone\policy_data\usda_data\meta\06_26_2003_03-16161.json,E:\2026_capstone\policy_data\usda_data\xml\06_26_2003_03-16161.xml,118067,1,0,15,0,0,0,3.9782477166733,0.7901919080049994,0.005917340525417369,0.3271375464684015,Tier3_drop
usda,05_24_2013_2013-12366,E:\2026_capstone\policy_data\usda_data\raw_text\05_24_2013_2013-12366.txt,E:\2026_capstone\policy_data\usda_data\meta\05_24_2013_2013-12366.json,E:\2026_capstone\policy_data\usda_data\xml\05_24_2013_2013-12366.xml,146907,5,0,5,0,0,0,3.945966206207246,0.7884023678174022,0.005862769439530439,0.32342007434944237,Tier3_drop
doi,08_18_2023_2023-17783,E:\2026_capstone\policy_data\doi_data\raw_text\08_18_2023_2023-17783.txt,E:\2026_capstone\policy_data\doi_data\meta\08_18_2023_2023-17783.json,E:\2026_capstone\policy_data\doi_data\xml\08_18_2023_2023-17783.xml,14924,6,0,1,0,0,0,3.9387306266204862,0.7879997316557563,0.0024327699936530084,0.03676470588235294,Tier3_drop
usda,05_02_2000_00-10985,E:\2026_capstone\policy_data\usda_data\raw_text\05_02_2000_00-10985.txt,E:\2026_capstone\policy_data\usda_data\meta\05_02_2000_00-10985.json,E:\2026_capstone\policy_data\usda_data\xml\05_02_2000_00-10985.xml,3284,1,0,7,3,0,0,3.9055419545661034,0.7861457195027062,0.005794433253386258,0.31970260223048325,Tier3_drop
usda,04_04_2000_00-8227,E:\2026_capstone\policy_data\usda_data\raw_text\04_04_2000_00-8227.txt,E:\2026_capstone\policy_data\usda_data\meta\04_04_2000_00-8227.json,E:\2026_capstone\policy_data\usda_data\xml\04_04_2000_00-8227.xml,4596,1,0,9,2,0,0,3.9019639739589613,0.7859451402926172,0.005788384766676832,0.3159851301115242,Tier3_drop
usda,06_21_2004_04-13540,E:\2026_capstone\policy_data\usda_data\raw_text\06_21_2004_04-13540.txt,E:\2026_capstone\policy_data\usda_data\meta\06_21_2004_04-13540.json,E:\2026_capstone\policy_data\usda_data\xml\06_21_2004_04-13540.xml,20936,6,0,1,0,0,0,3.886292182843771,0.7850649776504943,0.005761891995842939,0.31226765799256506,Tier3_drop
fema,03_29_2010_2010-6938,E:\2026_capstone\policy_data\fema_data\raw_text\03_29_2010_2010-6938.txt,E:\2026_capstone\policy_data\fema_data\meta\03_29_2010_2010-6938.json,E:\2026_capstone\policy_data\fema_data\xml\03_29_2010_2010-6938.xml,4423,4,0,5,0,0,0,3.882608768962579,0.7848577278920366,0.014147577418806989,0.3951612903225806,Tier3_drop
epa,06_13_2012_2012-14429,E:\2026_capstone\policy_data\epa_data\raw_text\06_13_2012_2012-14429.txt,E:\2026_capstone\policy_data\epa_data\meta\06_13_2012_2012-14429.json,E:\2026_capstone\policy_data\epa_data\xml\06_13_2012_2012-14429.xml,22136,6,0,1,0,0,0,3.8774391252672236,0.7845666098150502,0.0025450068402580743,0.035211267605633804,Tier3_drop
fema,06_05_2014_2014-13093,E:\2026_capstone\policy_data\fema_data\raw_text\06_05_2014_2014-13093.txt,E:\2026_capstone\policy_data\fema_data\meta\06_05_2014_2014-13093.json,E:\2026_capstone\policy_data\fema_data\xml\06_05_2014_2014-13093.xml,10318,5,0,3,0,0,0,3.8726213842390504,0.7842950512822772,0.014114506794749975,0.3870967741935484,Tier3_drop
usda,05_23_1997_97-13656,E:\2026_capstone\policy_data\usda_data\raw_text\05_23_1997_97-13656.txt,E:\2026_capstone\policy_data\usda_data\meta\05_23_1997_97-13656.json,,51579,3,0,9,0,0,0,3.8695839925184066,0.7841237170585679,0.005733647218070864,0.30855018587360594,Tier3_drop
usda,12_28_2009_E9-30632,E:\2026_capstone\policy_data\usda_data\raw_text\12_28_2009_E9-30632.txt,E:\2026_capstone\policy_data\usda_data\meta\12_28_2009_E9-30632.json,E:\2026_capstone\policy_data\usda_data\xml\12_28_2009_E9-30632.xml,127261,6,0,2,0,0,0,3.853685010631205,0.783225273086592,0.005706770386920303,0.3048327137546468,Tier3_drop
doe,12_14_2021_2021-26756,E:\2026_capstone\policy_data\doe_data\raw_text\12_14_2021_2021-26756.txt,E:\2026_capstone\policy_data\doe_data\meta\12_14_2021_2021-26756.json,E:\2026_capstone\policy_data\doe_data\xml\12_14_2021_2021-26756.xml,133341,6,0,2,0,0,0,3.8468908686729835,0.7828405155164285,0.01687421703867432,0.2786259541984733,Tier3_drop
fema,11_09_2020_2020-24845,E:\2026_capstone\policy_data\fema_data\raw_text\11_09_2020_2020-24845.txt,E:\2026_capstone\policy_data\fema_data\meta\11_09_2020_2020-24845.json,E:\2026_capstone\policy_data\fema_data\xml\11_09_2020_2020-24845.xml,6689,3,0,4,2,0,0,3.8409305916775685,0.7825025742273839,0.014009570986639904,0.3790322580645161,Tier3_drop
epa,01_14_2016_2016-00665,E:\2026_capstone\policy_data\epa_data\raw_text\01_14_2016_2016-00665.txt,E:\2026_capstone\policy_data\epa_data\meta\01_14_2016_2016-00665.json,E:\2026_capstone\policy_data\epa_data\xml\01_14_2016_2016-00665.xml,29374,6,0,1,0,0,0,3.8345501393337567,0.7821403888078436,0.002477426136976503,0.028169014084507043,Tier3_drop
doi,03_30_2023_2023-06312,E:\2026_capstone\policy_data\doi_data\raw_text\03_30_2023_2023-06312.txt,E:\2026_capstone\policy_data\doi_data\meta\03_30_2023_2023-06312.json,E:\2026_capstone\policy_data\doi_data\xml\03_30_2023_2023-06312.xml,97247,5,0,9,0,1,0,3.7776651329138735,0.7788921005630343,0.0022502363043374477,0.03431372549019608,Tier3_drop
fema,01_03_2017_2016-31380,E:\2026_capstone\policy_data\fema_data\raw_text\01_03_2017_2016-31380.txt,E:\2026_capstone\policy_data\fema_data\meta\01_03_2017_2016-31380.json,E:\2026_capstone\policy_data\fema_data\xml\01_03_2017_2016-31380.xml,27718,5,0,3,0,0,0,3.724487173597879,0.7758242594599329,0.013623998926503345,0.3709677419354839,Tier3_drop
epa,01_05_2012_2011-31580,E:\2026_capstone\policy_data\epa_data\raw_text\01_05_2012_2011-31580.txt,E:\2026_capstone\policy_data\epa_data\meta\01_05_2012_2011-31580.json,E:\2026_capstone\policy_data\epa_data\xml\01_05_2012_2011-31580.xml,191702,5,0,4,0,0,0,3.684357408013933,0.7734892095490579,0.00224076560072322,0.02112676056338028,Tier3_drop
usda,02_27_1996_96-4411,E:\2026_capstone\policy_data\usda_data\raw_text\02_27_1996_96-4411.txt,E:\2026_capstone\policy_data\usda_data\meta\02_27_1996_96-4411.json,,102501,4,0,6,0,0,0,3.6561826481340427,0.7718395442354337,0.005372897583848165,0.30111524163568776,Tier3_drop
usda,07_07_1999_99-17216,E:\2026_capstone\policy_data\usda_data\raw_text\07_07_1999_99-17216.txt,E:\2026_capstone\policy_data\usda_data\meta\07_07_1999_99-17216.json,,7307,1,0,10,1,0,0,3.624151166975888,0.7699538060685004,0.0053187491662514946,0.29739776951672864,Tier3_drop
fema,08_16_2022_2022-17543,E:\2026_capstone\policy_data\fema_data\raw_text\08_16_2022_2022-17543.txt,E:\2026_capstone\policy_data\fema_data\meta\08_16_2022_2022-17543.json,E:\2026_capstone\policy_data\fema_data\xml\08_16_2022_2022-17543.xml,4643,4,0,4,0,0,0,3.616266638582175,0.7694879602791505,0.013265654802608518,0.3629032258064516,Tier3_drop
usda,05_17_2000_00-12335,E:\2026_capstone\policy_data\usda_data\raw_text\05_17_2000_00-12335.txt,E:\2026_capstone\policy_data\usda_data\meta\05_17_2000_00-12335.json,E:\2026_capstone\policy_data\usda_data\xml\05_17_2000_00-12335.xml,15515,5,0,2,0,0,0,3.5644159407358265,0.7664079974378963,0.005217768260632179,0.2936802973977695,Tier3_drop
doi,01_17_2024_2024-00755,E:\2026_capstone\policy_data\doi_data\raw_text\01_17_2024_2024-00755.txt,E:\2026_capstone\policy_data\doi_data\meta\01_17_2024_2024-00755.json,E:\2026_capstone\policy_data\doi_data\xml\01_17_2024_2024-00755.xml,19762,5,0,2,0,0,0,3.5296971317591836,0.7643297476211728,0.0019692169932401973,0.031862745098039214,Tier3_drop
doe,07_09_2013_2013-16297,E:\2026_capstone\policy_data\doe_data\raw_text\07_09_2013_2013-16297.txt,E:\2026_capstone\policy_data\doe_data\meta\07_09_2013_2013-16297.json,E:\2026_capstone\policy_data\doe_data\xml\07_09_2013_2013-16297.xml,54388,6,0,0,0,0,0,3.510430338345456,0.7631709433077297,0.015398347769824315,0.2748091603053435,Tier3_drop
doe,08_08_2024_2024-17486,E:\2026_capstone\policy_data\doe_data\raw_text\08_08_2024_2024-17486.txt,E:\2026_capstone\policy_data\doe_data\meta\08_08_2024_2024-17486.json,E:\2026_capstone\policy_data\doe_data\xml\08_08_2024_2024-17486.xml,23754,5,0,2,0,0,0,3.504005354187442,0.762783639024648,0.015370164860338823,0.27099236641221375,Tier3_drop
doi,03_30_2021_2021-06520,E:\2026_capstone\policy_data\doi_data\raw_text\03_30_2021_2021-06520.txt,E:\2026_capstone\policy_data\doi_data\meta\03_30_2021_2021-06520.json,E:\2026_capstone\policy_data\doi_data\xml\03_30_2021_2021-06520.xml,24490,7,0,2,0,1,0,3.499714118911985,0.762524716231619,0.0019352375863179168,0.029411764705882353,Tier3_drop
doi,04_30_2021_2021-09048,E:\2026_capstone\policy_data\doi_data\raw_text\04_30_2021_2021-09048.txt,E:\2026_capstone\policy_data\doi_data\meta\04_30_2021_2021-09048.json,E:\2026_capstone\policy_data\doi_data\xml\04_30_2021_2021-09048.xml,25672,7,0,2,0,1,0,3.4933000866360007,0.7621373463142852,0.0019279686366019885,0.02696078431372549,Tier3_drop
doe,11_06_2015_2015-28078,E:\2026_capstone\policy_data\doe_data\raw_text\11_06_2015_2015-28078.txt,E:\2026_capstone\policy_data\doe_data\meta\11_06_2015_2015-28078.json,E:\2026_capstone\policy_data\doe_data\xml\11_06_2015_2015-28078.xml,74489,6,0,0,0,0,0,3.4688028916853857,0.7606538625044317,0.015215750811998429,0.26717557251908397,Tier3_drop
usda,04_15_1999_99-9350,E:\2026_capstone\policy_data\usda_data\raw_text\04_15_1999_99-9350.txt,E:\2026_capstone\policy_data\usda_data\meta\04_15_1999_99-9350.json,,77534,2,0,10,0,0,0,3.463770745298777,0.7603483455401417,0.005047630075491262,0.2899628252788104,Tier3_drop
usda,02_16_2000_00-3406,E:\2026_capstone\policy_data\usda_data\raw_text\02_16_2000_00-3406.txt,E:\2026_capstone\policy_data\usda_data\meta\02_16_2000_00-3406.json,E:\2026_capstone\policy_data\usda_data\xml\02_16_2000_00-3406.xml,196671,1,0,13,0,0,0,3.458277874591256,0.7600145518605268,0.005038344514970134,0.2862453531598513,Tier3_drop
usda,09_29_1997_97-25739,E:\2026_capstone\policy_data\usda_data\raw_text\09_29_1997_97-25739.txt,E:\2026_capstone\policy_data\usda_data\meta\09_29_1997_97-25739.json,,34482,5,0,2,0,0,0,3.4538261766009812,0.7597437954339137,0.005030819030881482,0.2825278810408922,Tier3_drop
fema,06_09_2023_2023-12345,E:\2026_capstone\policy_data\fema_data\raw_text\06_09_2023_2023-12345.txt,E:\2026_capstone\policy_data\fema_data\meta\06_09_2023_2023-12345.json,E:\2026_capstone\policy_data\fema_data\xml\06_09_2023_2023-12345.xml,14340,4,0,4,0,0,0,3.451949108483322,0.75962956781468,0.012721560085692814,0.3548387096774194,Tier3_drop
fema,06_13_2017_2017-12216,E:\2026_capstone\policy_data\fema_data\raw_text\06_13_2017_2017-12216.txt,E:\2026_capstone\policy_data\fema_data\meta\06_13_2017_2017-12216.json,E:\2026_capstone\policy_data\fema_data\xml\06_13_2017_2017-12216.xml,5335,3,0,4,1,0,0,3.4152087365468495,0.7573862910968808,0.01259990391026146,0.3467741935483871,Tier3_drop
doi,09_13_2016_2016-21954,E:\2026_capstone\policy_data\doi_data\raw_text\09_13_2016_2016-21954.txt,E:\2026_capstone\policy_data\doi_data\meta\09_13_2016_2016-21954.json,E:\2026_capstone\policy_data\doi_data\xml\09_13_2016_2016-21954.xml,54821,7,0,2,0,1,0,3.392209764289015,0.7559748082008387,0.0018134041258092153,0.024509803921568627,Tier3_drop
usda,05_30_2019_2019-11279,E:\2026_capstone\policy_data\usda_data\raw_text\05_30_2019_2019-11279.txt,E:\2026_capstone\policy_data\usda_data\meta\05_30_2019_2019-11279.json,E:\2026_capstone\policy_data\usda_data\xml\05_30_2019_2019-11279.xml,23094,4,0,4,0,0,0,3.387305482657338,0.7556731064652683,0.004918367461854874,0.2788104089219331,Tier3_drop
doe,12_16_2020_2020-27280,E:\2026_capstone\policy_data\doe_data\raw_text\12_16_2020_2020-27280.txt,E:\2026_capstone\policy_data\doe_data\meta\12_16_2020_2020-27280.json,E:\2026_capstone\policy_data\doe_data\xml\12_16_2020_2020-27280.xml,141768,6,0,0,0,0,0,3.386623120462449,0.7556311088919226,0.014855272871982732,0.2633587786259542,Tier3_drop
usda,09_27_1999_99-24990,E:\2026_capstone\policy_data\usda_data\raw_text\09_27_1999_99-24990.txt,E:\2026_capstone\policy_data\usda_data\meta\09_27_1999_99-24990.json,,6610,1,0,9,1,0,0,3.3847701687657237,0.7555170400182065,0.004914081577144643,0.275092936802974,Tier3_drop
fema,04_18_2013_2013-09078,E:\2026_capstone\policy_data\fema_data\raw_text\04_18_2013_2013-09078.txt,E:\2026_capstone\policy_data\fema_data\meta\04_18_2013_2013-09078.json,E:\2026_capstone\policy_data\fema_data\xml\04_18_2013_2013-09078.xml,5146,4,0,3,0,0,0,3.34343440229715,0.7529630311143819,0.012362241890561494,0.3387096774193548,Tier3_drop
usda,03_29_2005_05-6080,E:\2026_capstone\policy_data\usda_data\raw_text\03_29_2005_05-6080.txt,E:\2026_capstone\policy_data\usda_data\meta\03_29_2005_05-6080.json,E:\2026_capstone\policy_data\usda_data\xml\03_29_2005_05-6080.xml,84043,1,0,12,0,0,0,3.3382256981214766,0.7526399327808677,0.004835399313879428,0.27137546468401486,Tier3_drop
